bus_reg,depot
DL1PD0006,sunehri pullah 
DL1PD0010,sunehri pullah 
DL1PD5630,yamuna vihar
DL1PD5651,yamuna vihar
DL1PD5663,yamuna vihar
DL1PD5660,yamuna vihar
DL1PD5625,yamuna vihar
DL1PD5373,yamuna vihar
DL1PD5581,yamuna vihar
DL1PD5668,yamuna vihar
DL1PD5657,yamuna vihar
DL1PD5376,yamuna vihar
DL1PD5583,yamuna vihar
DL1PD5375,yamuna vihar
DL1PD5595,yamuna vihar
DL1PD5342,yamuna vihar
DL1PD5597,yamuna vihar
DL1PD5596,yamuna vihar
DL1PD5355,yamuna vihar
DL1PD5643,yamuna vihar
DL1PD5676,yamuna vihar
DL1PD5644,yamuna vihar
DL1PD5326,yamuna vihar
DL1PD5640,yamuna vihar
DL1PD5333,yamuna vihar
DL1PD5601,yamuna vihar
DL1PD5635,yamuna vihar
DL1PD5610,yamuna vihar
DL1PD5357,yamuna vihar
DL1PD5621,yamuna vihar
DL1PD5673,yamuna vihar
DL1PD5348,yamuna vihar
DL1PD5670,yamuna vihar
DL1PD5671,yamuna vihar
DL1PD5616,yamuna vihar
DL1PD5658,yamuna vihar
DL1PD5648,yamuna vihar
DL1PD5350,yamuna vihar
DL1PD5639,yamuna vihar
DL1PD5617,yamuna vihar
DL1PD5584,yamuna vihar
DL1PD5653,yamuna vihar
DL1PD5607,yamuna vihar
DL1PD5637,yamuna vihar
DL1PD5363,yamuna vihar
DL1PD5604,yamuna vihar
DL1PD5662,yamuna vihar
DL1PD5667,yamuna vihar
DL1PD5346,yamuna vihar
DL1PD5642,yamuna vihar
DL1PD5638,yamuna vihar
DL1PD5634,yamuna vihar
DL1PD5600,yamuna vihar
DL1PD5678,yamuna vihar
DL1PD5305,yamuna vihar
DL1PD5493,yamuna vihar
DL1PD5614,yamuna vihar
DL1PD5661,yamuna vihar
DL1PD5588,yamuna vihar
DL1PD5331,yamuna vihar
DL1PD5654,yamuna vihar
DL1PD5323,yamuna vihar
DL1PD5337,yamuna vihar
DL1PD5619,yamuna vihar
DL1PD5358,yamuna vihar
DL1PD5372,yamuna vihar
